barrio,periodo,ambientes,superficie_total_m2,superficie_promedio_m2,cantidad_deptos_estimada,sueldo_basico_admin_a,sueldo_interpolado
Balvanera,2019-03,1,175.26,32.62464824120603,5.372011943369881,27827.59,False
Balvanera,2019-04,1,190.0,32.72716312056737,5.805574998970644,27827.59,True
Balvanera,2019-05,1,251.0,32.2749604743083,7.776926642553209,27827.59,False
Balvanera,2019-06,1,366.0,32.0999801192843,11.401876220481608,27827.59,False
Balvanera,2019-07,1,421.0,32.50170863309353,12.953165162871901,27827.59,False
Balvanera,2019-08,1,446.0,32.79593971631206,13.599244414337312,27827.59,False
Balvanera,2019-09,1,312.11,32.22765734265735,9.684538863049262,31802.19,False
Balvanera,2019-10,1,283.0,32.40849572649573,8.732278177559223,31802.19,False
Balvanera,2019-11,1,412.40000000000003,32.66412313432836,12.625472856076406,32637.02,True
Balvanera,2019-12,1,331.81,32.01283095723014,10.36490651024602,33471.84,True
Balvanera,2020-01,1,385.0,32.62126159554731,11.802118654189364,34306.67,False
Balvanera,2020-02,1,511.0,33.15922330097087,15.410493646425017,34306.67,False
Balvanera,2020-03,1,332.0,33.10622395833334,10.028325804170445,35558.91,False
Balvanera,2020-04,1,65.0,34.21058139534884,1.8999969409709356,42466.32,False
Balvanera,2020-05,1,214.0,33.27063524590164,6.4320984080507175,42466.32,False
Balvanera,2020-06,1,338.0,32.09757303370787,10.53039118082364,42466.32,False
Balvanera,2020-07,1,349.0,32.8346611570248,10.62901177298531,42466.32,False
Balvanera,2020-08,1,525.0,32.230916666666666,16.28870830543138,42466.32,False
Balvanera,2020-09,1,459.0,31.766074918566773,14.44937724212574,42466.32,False
Balvanera,2020-10,1,522.0,31.874242424242425,16.376859818415173,42466.32,False
Balvanera,2020-11,1,650.0,31.71124242424243,20.49746242370787,42466.32,True
Balvanera,2020-12,1,263.0,31.067218543046355,8.465514852434906,42466.32,True
Balvanera,2021-01,1,429.0,31.294205052005942,13.708608328189545,42466.32,False
Balvanera,2021-02,1,506.0,31.081285444234403,16.279892957061186,42466.32,False
Balvanera,2021-03,1,472.0,31.528301886792452,14.970676241771395,42466.32,False
Balvanera,2021-04,1,607.0,31.42777372262774,19.3141265861592,54934.24,False
Balvanera,2021-05,1,466.92,30.933825757575757,15.094156269553899,57434.24,False
Balvanera,2021-06,1,557.6700000000001,31.43486445783132,17.74049322681487,57434.24,False
Balvanera,2021-07,1,697.0,31.422535211267604,22.181532944867772,57434.24,False
Balvanera,2021-08,1,402.0,31.605388272583202,12.719350147921576,57434.24,False
Balvanera,2021-09,1,398.0,32.02453987730061,12.427969348659005,57434.24,False
Balvanera,2021-10,1,341.0,32.111111111111114,10.619377162629757,57434.24,False
Balvanera,2021-11,1,255.0,31.64804469273743,8.057369814651368,57434.24,False
Balvanera,2021-12,1,376.15999999999997,31.94848837209302,11.773952983909417,57434.24,False
Balvanera,2022-01,1,308.0,31.47826086956522,9.78453038674033,71792.8,False
Balvanera,2022-02,1,431.0,31.564098360655734,13.65475405238365,71792.8,False
Balvanera,2022-03,1,349.0,31.285594405594406,11.155293886236432,71792.8,False
Balvanera,2022-04,1,142.0,32.45741935483871,4.3749627303265815,71792.8,False
Balvanera,2022-05,1,321.0,32.39616438356165,9.90858041709656,88448.7,False
Balvanera,2022-06,1,382.0,32.75,11.664122137404581,88448.7,False
Balvanera,2022-07,1,104.0,33.255172413793105,3.127333056822895,88448.7,False
Balvanera,2022-08,1,148.0,33.20867256637168,4.456667146336653,88448.7,False
Balvanera,2022-09,1,127.0,31.994505494505493,3.9694315644856606,88448.7,False
Balvanera,2022-10,1,131.0,32.383399209486164,4.04528255828146,88448.7,False
Balvanera,2022-11,1,118.0,32.68968,3.609701899804464,88448.7,False
Balvanera,2022-12,1,199.0,31.689236641221374,6.279734733058881,88448.7,False
Balvanera,2023-01,1,34.0,32.44198113207547,1.0480247757244427,97618.62,True
Balvanera,2023-02,1,20.0,30.905555555555555,0.647132841991731,106788.53,False
Balvanera,2023-03,1,103.0,32.17857142857143,3.2008879023307433,122570.66,False
Balvanera,2023-04,1,78.0,31.6984126984127,2.4606910365548322,186585.47,False
Balvanera,2023-05,1,76.0,31.265176470588234,2.430819479669168,197973.32,False
Balvanera,2023-06,1,62.0,32.66990291262136,1.8977711738484397,209361.16,False
Balvanera,2023-07,1,48.0,32.08988764044944,1.495798319327731,218782.41,False
Balvanera,2023-08,1,32.0,32.850746268656714,0.9741026805997275,218782.41,False
Balvanera,2023-09,1,230.0,32.308653846153845,7.118835748936044,218782.41,False
Balvanera,2023-10,1,396.0,33.578125,11.793392275476966,218782.41,False
Balvanera,2023-11,1,81.0,32.982142857142854,2.455874390904169,292129.21,False
Balvanera,2023-12,1,238.0,32.71875,7.274116523400191,292129.21,False
Balvanera,2024-01,1,480.0,31.813430493273543,15.08796733195713,447483.51,False
Balvanera,2024-02,1,575.0,31.730477326968973,18.121378826888463,447483.51,False
Balvanera,2024-03,1,751.0,32.39538738738739,23.18231268604584,447483.51,False
Balvanera,2024-04,1,988.0,31.812093373493976,31.057371434198274,447483.51,False
Balvanera,2024-05,1,649.0,32.34452411994785,20.065220239234932,447483.51,False
Balvanera,2024-06,1,707.0,31.582869822485204,22.385552800418925,447483.51,False
Balvanera,2024-07,1,417.0,31.77486274509804,13.123581472097193,447483.51,False
Balvanera,2024-08,1,956.0,31.734954007884365,30.12451191082512,447483.51,False
Balvanera,2024-09,1,740.0,31.9030428769018,23.195279611894613,503568.1,False
Balvanera,2024-10,1,1153.0,31.673477246207703,36.40269715375346,559652.69,False
Balvanera,2024-11,1,1200.0,31.89198606271777,37.62700753851196,615737.3,False
Balvanera,2024-12,1,1099.0,31.617557339449544,34.75916840130995,637436.95,False
Balvanera,2025-01,1,1288.35,31.520013054830294,40.87403129430387,708395.58,False
Balvanera,2025-02,1,1075.4199999999998,31.34080443828015,34.31373314357129,766990.75,False
Balvanera,2025-03,1,1200.77,31.762287671232855,37.804896562521186,818152.58,False
Balvanera,2025-04,1,1049.0,31.58971848225215,33.207006912370964,866041.79,False
Balvanera,2025-05,1,1758.8999999999999,32.028275862068966,54.91709911500613,912580.25,False
Balvanera,2025-06,1,1669.21,31.629018143009606,52.774638544033195,963993.01,False
Balvanera,2025-07,1,1513.29,31.780466101694913,47.61698570302886,1050428.6,False
Balvanera,2025-08,1,1683.48,31.449150657229524,53.53022147874769,1030637.0,False
Balvanera,2025-09,1,1832.86,31.872512462612164,57.50597798494938,1040741.2,False
Balvanera,2025-10,1,1291.2,32.01463114754099,40.33155946883917,1050845.4,False
Balvanera,2025-11,1,1371.43,31.87033185840709,43.03155693806275,1060949.6,False
Balvanera,2025-12,1,1201.7500000000002,31.6885052143685,37.9238462612964,1071053.8,False
Balvanera,2026-01,1,1427.3,31.13389027431424,45.8439336499344,1071053.8,False
Balvanera,2026-02,1,1469.0,31.523901515151525,46.599561900481945,1071053.8,False
Balvanera,2026-03,1,1382.5300000000002,31.46441008018328,43.93948580242846,1071053.8,False
Balvanera,2026-04,1,2086.0299999999997,32.33233840304183,64.5183770501346,1171053.8,False
Barracas,2013-07,1,166.0,33.31707317073171,4.982430453879941,,
Barracas,2013-08,1,99.0,32.49512195121951,3.0466111236208064,,
Barracas,2013-09,1,40.0,32.23866348448687,1.2407462244595797,,
Barracas,2013-10,1,130.0,32.169172932330824,4.041135912118734,,
Barracas,2013-11,1,214.0,32.204597701149424,6.6450139196231,,
Barracas,2013-12,1,141.0,32.69703872437358,4.312317124146579,,
Barracas,2014-01,1,78.0,32.771186440677965,2.380139643134213,,
Barracas,2014-02,1,138.0,32.69133192389006,4.221302463946194,,
Barracas,2014-03,1,100.0,32.782296650717704,3.0504269138144933,,
Barracas,2014-04,1,71.0,32.76923076923077,2.166666666666667,,
Barracas,2014-05,1,71.0,32.93958333333333,2.1554613876415156,,
Barracas,2014-06,1,121.0,32.98540145985402,3.6682894445673817,,
Barracas,2014-07,1,79.0,32.34764826175869,2.442217726640536,,
Barracas,2014-08,1,31.0,31.997624703087887,0.968821913740628,,
Barracas,2014-09,1,68.0,32.94344473007712,2.0641435817401486,,
Barracas,2014-10,1,220.0,32.651709401709404,6.737778941168771,,
Barracas,2014-11,1,33.0,32.11538461538461,1.0275449101796408,,
Barracas,2014-12,1,80.0,32.41839762611276,2.467734553775744,,
Barracas,2015-01,1,0.0,31.52478134110787,0.0,,
Barracas,2015-02,1,0.0,31.681318681318682,0.0,,
Barracas,2015-03,1,29.0,31.792349726775956,0.9121691302853214,,
Barracas,2015-04,1,32.0,31.835526315789473,1.0051663566852655,,
Barracas,2015-05,1,81.0,32.80238726790451,2.469332470788016,,
Barracas,2015-06,1,129.0,33.44423480083857,3.8571670354606375,,
Barracas,2015-07,1,106.0,33.457220779220776,3.1682249012695416,,
Barracas,2015-08,1,141.0,34.03415274463008,4.142897314294008,,
Barracas,2015-09,1,30.0,33.013629032258066,0.908715608656249,,
Barracas,2015-10,1,74.0,35.6400350877193,2.0763166988435042,,
Barracas,2015-11,1,0.0,36.308394160583944,0.0,,
Barracas,2015-12,1,70.0,35.29271111111111,1.9834123759895024,,
Barracas,2016-01,1,39.0,33.747644628099174,1.1556362060162142,,
Barracas,2016-02,1,32.0,32.53603524229075,0.9835248751638305,,
Barracas,2016-03,1,32.0,33.70501805054152,0.949413525072593,,
Barracas,2016-04,1,31.0,32.73457446808511,0.9470109357988983,,
Barracas,2016-05,1,0.0,33.422105263157896,0.0,,
Barracas,2016-06,1,0.0,33.068000000000005,0.0,,
Barracas,2016-07,1,58.0,34.079359223300976,1.7019099338095487,,
Barracas,2016-08,1,40.0,33.62778169014084,1.1894926750915418,,
Barracas,2016-09,1,40.0,33.35490774907749,1.1992238233999102,,
Barracas,2016-10,1,213.0,33.777414965986395,6.305988786130893,,
Barracas,2016-11,1,192.0,33.39454545454546,5.749441933903196,,
Barracas,2016-12,1,77.0,33.7798201438849,2.279467435647054,,
Barracas,2017-01,1,39.0,33.54336236933798,1.1626741401347989,,
Barracas,2017-02,1,0.0,34.062731481481485,0.0,,
Barracas,2017-03,1,172.0,33.13587606837607,5.190748530235839,,
Barracas,2017-04,1,0.0,33.95416826003824,0.0,,
Barracas,2017-05,1,38.0,33.42979999999999,1.1367103602175308,,
Barracas,2017-06,1,79.0,34.727739726027394,2.27483851881071,,
Barracas,2017-07,1,67.0,32.91079722703639,2.0358060468057926,,
Barracas,2017-08,1,0.0,32.34042158516019,0.0,,
Barracas,2017-09,1,72.0,32.334530612244905,2.2267216698897743,,
Barracas,2017-10,1,35.0,32.59503512880562,1.0737831654940913,,
Barracas,2017-11,1,0.0,32.54566744730679,0.0,,
Barracas,2017-12,1,28.0,32.55721393034827,0.8600244498777504,,
Barracas,2018-01,1,0.0,32.649344660194174,0.0,18582.2,False
Barracas,2018-02,1,27.0,33.36016304347826,0.809348562379954,18886.82,False
Barracas,2018-03,1,61.0,33.25785894206549,1.8341529473157232,19191.44,False
Barracas,2018-04,1,31.0,32.79339325842696,0.9453123608071236,21110.58,False
Barracas,2018-05,1,0.0,32.92630102040817,0.0,21110.58,False
Barracas,2018-06,1,0.0,32.23633569739953,0.0,21110.58,False
Barracas,2018-07,1,68.0,33.02055023923445,2.059323648677531,21110.58,False
Barracas,2018-08,1,27.0,32.991926829268294,0.8183820284193694,22070.15,False
Barracas,2018-09,1,0.0,32.314521739130434,0.0,23029.72,True
Barracas,2018-10,1,26.0,32.88463157894737,0.7906428854944239,23989.3,False
Barracas,2018-11,1,77.0,32.21218683651804,2.3903996456616623,24437.1,True
Barracas,2018-12,1,0.0,32.539060240963856,0.0,24884.9,True
Barracas,2019-01,1,224.0,33.29235807860262,6.728270778271106,25332.7,False
Barracas,2019-02,1,89.0,32.352409638554214,2.750954287310307,26676.1,False
Barracas,2019-03,1,100.0,32.62464824120603,3.0651671478773714,27827.59,False
Barracas,2019-04,1,71.0,32.72716312056737,2.169451710141662,27827.59,True
Barracas,2019-05,1,117.0,32.2749604743083,3.625101263660261,27827.59,False
Barracas,2019-06,1,81.0,32.0999801192843,2.52336604879511,27827.59,False
Barracas,2019-07,1,99.0,32.50170863309353,3.0459937081337722,27827.59,False
Barracas,2019-08,1,91.0,32.79593971631206,2.774733725795281,27827.59,False
Barracas,2019-09,1,68.0,32.22765734265735,2.1099889227751425,31802.19,False
Barracas,2019-10,1,149.0,32.40849572649573,4.597559888538248,31802.19,False
Barracas,2019-11,1,132.0,32.66412313432836,4.041130982061313,32637.02,True
Barracas,2019-12,1,0.0,32.01283095723014,0.0,33471.84,True
Barracas,2020-01,1,48.0,32.62126159554731,1.4714329750677648,34306.67,False
Barracas,2020-02,1,30.0,33.15922330097087,0.9047256543889443,34306.67,False
Barracas,2020-03,1,40.0,33.10622395833334,1.2082320245988487,35558.91,False
Barracas,2020-04,1,0.0,34.21058139534884,0.0,42466.32,False
Barracas,2020-05,1,36.0,33.27063524590164,1.0820352462141394,42466.32,False
Barracas,2020-06,1,0.0,32.09757303370787,0.0,42466.32,False
Barracas,2020-07,1,89.0,32.8346611570248,2.710550280216884,42466.32,False
Barracas,2020-08,1,75.0,32.230916666666666,2.32695832934734,42466.32,False
Barracas,2020-09,1,79.0,31.766074918566773,2.486929852130574,42466.32,False
Barracas,2020-10,1,48.0,31.874242424242425,1.5059181442220848,42466.32,False
Barracas,2020-11,1,33.0,31.71124242424243,1.040640399972861,42466.32,True
Barracas,2020-12,1,78.0,31.067218543046355,2.5106850132696676,42466.32,True
Barracas,2021-01,1,61.0,31.294205052005942,1.9492426760362755,42466.32,False
Barracas,2021-02,1,0.0,31.081285444234403,0.0,42466.32,False
Barracas,2021-03,1,100.0,31.528301886792452,3.1717534410532617,42466.32,False
Barracas,2021-04,1,0.0,31.42777372262774,0.0,54934.24,False
Barracas,2021-05,1,32.0,30.933825757575757,1.0344662910685445,57434.24,False
Barracas,2021-06,1,106.0,31.43486445783132,3.3720520774694283,57434.24,False
Barracas,2021-07,1,67.0,31.422535211267604,2.1322277005826984,57434.24,False
Barracas,2021-08,1,74.0,31.605388272583202,2.3413729128014844,57434.24,False
Barracas,2021-09,1,0.0,32.02453987730061,0.0,57434.24,False
Barracas,2021-10,1,0.0,32.111111111111114,0.0,57434.24,False
Barracas,2021-11,1,35.0,31.64804469273743,1.1059135039717565,57434.24,False
Barracas,2021-12,1,117.0,31.94848837209302,3.662145095484374,57434.24,False
Barracas,2022-01,1,134.0,31.47826086956522,4.2569060773480665,71792.8,False
Barracas,2022-02,1,135.0,31.564098360655734,4.277011130096967,71792.8,False
Barracas,2022-03,1,35.0,31.285594405594406,1.1187257479033672,71792.8,False
Barracas,2022-04,1,168.0,32.45741935483871,5.17601224433004,71792.8,False
Barracas,2022-05,1,23.0,32.39616438356165,0.7099605906330869,88448.7,False
Barracas,2022-06,1,35.0,32.75,1.0687022900763359,88448.7,False
Barracas,2022-07,1,29.0,33.255172413793105,0.8720447946909996,88448.7,False
Barracas,2022-08,1,35.0,33.20867256637168,1.0539415548769113,88448.7,False
Barracas,2022-09,1,125.71000000000001,31.994505494505493,3.9291121415078143,88448.7,False
Barracas,2022-10,1,40.0,32.383399209486164,1.2352007811546444,88448.7,False
Barracas,2022-11,1,70.0,32.68968,2.1413485846297666,88448.7,False
Barracas,2022-12,1,75.0,31.689236641221374,2.3667341958764627,88448.7,False
Barracas,2023-01,1,0.0,32.44198113207547,0.0,97618.62,True
Barracas,2023-02,1,57.0,30.905555555555555,1.8443285996764336,106788.53,False
Barracas,2023-03,1,34.0,32.17857142857143,1.0566037735849056,122570.66,False
Barracas,2023-04,1,81.0,31.6984126984127,2.5553329994992486,186585.47,False
Barracas,2023-05,1,0.0,31.265176470588234,0.0,197973.32,False
Barracas,2023-06,1,52.0,32.66990291262136,1.5916790490341752,209361.16,False
Barracas,2023-07,1,46.0,32.08988764044944,1.4334733893557423,218782.41,False
Barracas,2023-08,1,33.0,32.850746268656714,1.004543389368469,218782.41,False
Barracas,2023-09,1,0.0,32.308653846153845,0.0,218782.41,False
Barracas,2023-10,1,0.0,33.578125,0.0,218782.41,False
Barracas,2023-11,1,45.0,32.982142857142854,1.3643746616134274,292129.21,False
Barracas,2023-12,1,29.0,32.71875,0.8863419293218721,292129.21,False
Barracas,2024-01,1,115.0,31.813430493273543,3.614825506614729,447483.51,False
Barracas,2024-02,1,178.0,31.730477326968973,5.609748575975907,447483.51,False
Barracas,2024-03,1,194.0,32.39538738738739,5.988506872294131,447483.51,False
Barracas,2024-04,1,84.0,31.812093373493976,2.6405052636362902,447483.51,False
Barracas,2024-05,1,122.0,32.34452411994785,3.771890399363115,447483.51,False
Barracas,2024-06,1,58.0,31.582869822485204,1.8364385607132923,447483.51,False
Barracas,2024-07,1,228.0,31.77486274509804,7.175483394815731,447483.51,False
Barracas,2024-08,1,170.0,31.734954007884365,5.356869272845471,447483.51,False
Barracas,2024-09,1,168.0,31.9030428769018,5.2659553713490475,503568.1,False
Barracas,2024-10,1,219.0,31.673477246207703,6.914302408215097,559652.69,False
Barracas,2024-11,1,132.0,31.89198606271777,4.138970829236316,615737.3,False
Barracas,2024-12,1,239.0,31.617557339449544,7.559091217391336,637436.95,False
Barracas,2025-01,1,179.0,31.520013054830294,5.678931658074586,708395.58,False
Barracas,2025-02,1,113.0,31.34080443828015,3.6055232794848124,766990.75,False
Barracas,2025-03,1,135.0,31.762287671232855,4.250323572324725,818152.58,False
Barracas,2025-04,1,158.0,31.58971848225215,5.001627351910975,866041.79,False
Barracas,2025-05,1,131.0,32.028275862068966,4.090135871320601,912580.25,False
Barracas,2025-06,1,112.0,31.629018143009606,3.541052064708286,963993.01,False
Barracas,2025-07,1,128.0,31.780466101694913,4.027631300007067,1050428.6,False
Barracas,2025-08,1,198.85,31.449150657229524,6.322905256402795,1030637.0,False
Barracas,2025-09,1,201.45,31.872512462612164,6.320493253749906,1040741.2,False
Barracas,2025-10,1,374.53999999999996,32.01463114754099,11.699025932046947,1050845.4,False
Barracas,2025-11,1,374.73999999999995,31.87033185840709,11.758271036049695,1060949.6,False
Barracas,2025-12,1,348.84999999999997,31.6885052143685,11.008723751406901,1071053.8,False
Barracas,2026-01,1,376.5,31.13389027431424,12.092931422406153,1071053.8,False
Barracas,2026-02,1,316.90000000000003,31.523901515151525,10.052689697932422,1071053.8,False
Barracas,2026-03,1,400.21000000000004,31.46441008018328,12.719450292572235,1071053.8,False
Barracas,2026-04,1,474.52000000000004,32.33233840304183,14.67632789453166,1171053.8,False
Belgrano,2013-07,1,758.0,33.31707317073171,22.7510980966325,,
Belgrano,2013-08,1,867.0,32.49512195121951,26.680927718982215,,
Belgrano,2013-09,1,716.0,32.23866348448687,22.209357417826475,,
Belgrano,2013-10,1,1137.0,32.169172932330824,35.34439640060769,,
Belgrano,2013-11,1,881.0,32.204597701149424,27.356342351345564,,
Belgrano,2013-12,1,863.0,32.69703872437358,26.393827504528353,,
Belgrano,2014-01,1,652.0,32.771186440677965,19.895526247737266,,
Belgrano,2014-02,1,787.0,32.69133192389006,24.073659703809096,,
Belgrano,2014-03,1,741.0,32.782296650717704,22.603663431365394,,
Belgrano,2014-04,1,475.0,32.76923076923077,14.49530516431925,,
Belgrano,2014-05,1,970.0,32.93958333333333,29.447852760736197,,
Belgrano,2014-06,1,1678.0,32.98540145985402,50.87098915689312,,
Belgrano,2014-07,1,1192.0,32.34764826175869,36.849664938677456,,
Belgrano,2014-08,1,1135.0,31.997624703087887,35.47138297082622,,
Belgrano,2014-09,1,1148.0,32.94344473007712,34.84760046820133,,
Belgrano,2014-10,1,1550.0,32.651709401709404,47.47071526732543,,
Belgrano,2014-11,1,825.0,32.11538461538461,25.68862275449102,,
Belgrano,2014-12,1,626.0,32.41839762611276,19.310022883295197,,
Belgrano,2015-01,1,825.0,31.52478134110787,26.169888097660223,,
Belgrano,2015-02,1,858.0,31.681318681318682,27.082206035379812,,
Belgrano,2015-03,1,699.0,31.792349726775956,21.986421450670335,,
Belgrano,2015-04,1,490.0,31.835526315789473,15.391609836743129,,
Belgrano,2015-05,1,1077.0,32.80238726790451,32.83297618566288,,
Belgrano,2015-06,1,1072.0,33.44423480083857,32.053357069874444,,
Belgrano,2015-07,1,778.0,33.457220779220776,23.25357521875192,,
Belgrano,2015-08,1,531.0,34.03415274463008,15.601974992128499,,
